Org Name,Start Date,Start Time Zone,End Date,End Time Zone,Transaction Date (Pacific Time),Energy (kWh),GHG Savings (kg),Gasoline Savings (gallons),Port Type,Port Number,Plug Type,Postal Code,Country,Currency,Fee,Ended By,Plug In Event Id,Driver Postal Code,User ID,Transaction ID
Georgia Tech,4/1/2014 14:37,EDT,4/1/2014 21:03,EDT,4/1/2014 18:04,5.207,2.187,0.653,Level 2,1,J1772,30308,United States,USD,5.46,Plug Out at Vehicle,ID116,30360,CRM-0169,TRX-8746917555486130105
Georgia Tech,4/1/2014 17:55,EDT,4/1/2014 18:52,EDT,4/1/2014 16:54,5.361,2.252,0.673,Level 2,1,J1772,30308,United States,USD,0.81,CPS Server,ID1396389256,30096,CRM-6351,TRX-4213515877792589971
Georgia Tech,4/1/2014 7:49,EDT,4/1/2014 12:15,EDT,4/1/2014 9:16,17.14,7.199,2.151,Level 2,1,J1772,30308,United States,USD,3.74,Plug Out at Vehicle,ID103,30622,CRM-217113,TRX-8997145777485572467
Georgia Tech,4/1/2014 9:53,EDT,4/1/2014 12:11,EDT,4/1/2014 9:12,7.09,2.978,0.89,Level 2,2,J1772,30308,United States,USD,1.95,Customer,ID104,30345,CRM-183185,TRX-4114617565740629742
Georgia Tech,4/1/2014 9:21,EDT,4/1/2014 12:12,EDT,4/1/2014 9:12,9.39,3.944,1.178,Level 2,2,J1772,30308,United States,USD,2.41,Plug Out at Vehicle,ID114,30097,CRM-223923,TRX-3659354892710596060
Georgia Tech,4/1/2014 9:36,EDT,4/1/2014 12:08,EDT,4/1/2014 9:08,3.07,1.289,0.385,Level 2,1,J1772,30308,United States,USD,2.14,Customer,ID115,30308,CRM-9813,TRX-2814166153133851769
Georgia Tech,3/31/2014 18:29,EDT,3/31/2014 21:39,EDT,3/31/2014 18:40,16.661,6.998,2.091,Level 2,1,J1772,30308,United States,USD,2.68,Plug Out at Vehicle,ID102,30024,CRM-2171,TRX-1673935661136680667
Georgia Tech,3/31/2014 8:56,EDT,3/31/2014 14:34,EDT,3/31/2014 11:54,19.186,8.058,2.408,Level 2,1,J1772,30308,United States,USD,4.77,Plug Out at Vehicle,ID100,30622,CRM-217113,TRX-750687828875600955
Georgia Tech,3/31/2014 9:18,EDT,3/31/2014 11:54,EDT,3/31/2014 9:16,9.176,3.854,1.152,Level 2,1,J1772,30308,United States,USD,2.2,Plug Out at Vehicle,ID113,30097,CRM-223923,TRX-8859004976490857316
Georgia Tech,3/31/2014 10:52,EDT,3/31/2014 11:20,EDT,3/31/2014 8:20,1.385,0.582,0.174,Level 2,2,J1772,30308,United States,USD,0.39,Plug Out at Vehicle,ID1396277516,30110,CRM-222365,TRX-3650689804299476796
Georgia Tech,3/31/2014 7:24,EDT,3/31/2014 9:11,EDT,3/31/2014 6:12,8.226,3.455,1.032,Level 2,2,J1772,30308,United States,USD,1.51,Plug Out at Vehicle,ID112,30075,CRM-89,TRX-4288685445206343696
Georgia Tech,3/30/2014 20:06,EDT,3/30/2014 22:04,EDT,3/30/2014 19:04,10.927,4.589,1.371,Level 2,1,J1772,30308,United States,USD,1.66,Customer,ID111,30622,CRM-217113,TRX-6087880432391959763
Georgia Tech,3/28/2014 12:32,EDT,3/28/2014 14:48,EDT,3/28/2014 11:50,9.399,3.947,1.18,Level 2,2,J1772,30308,United States,USD,1.92,CPS Server,ID1396024359,30097,CRM-223923,TRX-4718406751155449742
Georgia Tech,3/28/2014 7:46,EDT,3/28/2014 12:56,EDT,3/28/2014 9:56,17.232,7.238,2.163,Level 2,1,J1772,30308,United States,USD,4.37,Plug Out at Vehicle,ID99,30622,CRM-217113,TRX-3970815213142201217
Georgia Tech,3/28/2014 9:47,EDT,3/28/2014 11:45,EDT,3/28/2014 8:46,4.144,1.74,0.52,Level 2,2,J1772,30308,United States,USD,1.66,Customer,ID110,30308,CRM-9813,TRX-6335947432645140001
Georgia Tech,3/27/2014 17:55,EDT,3/27/2014 21:03,EDT,3/27/2014 18:04,16.902,7.099,2.121,Level 2,1,J1772,30308,United States,USD,2.65,Plug Out at Vehicle,ID109,30360,CRM-0169,TRX-3233269298320997050
Georgia Tech,3/27/2014 12:50,EDT,3/27/2014 16:45,EDT,3/27/2014 13:46,18.348,7.706,2.303,Level 2,1,J1772,30308,United States,USD,3.31,Plug Out at Vehicle,ID97,30622,CRM-217113,TRX-6600348405184227683
Georgia Tech,3/27/2014 13:17,EDT,3/27/2014 14:15,EDT,3/27/2014 11:16,2.959,1.243,0.371,Level 2,2,J1772,30308,United States,USD,0.81,Plug Out at Vehicle,ID98,30004,CRM-nan,TRX-2429000106019475455
Georgia Tech,3/27/2014 11:47,EDT,3/27/2014 14:10,EDT,3/27/2014 11:10,9.898,4.157,1.242,Level 2,1,J1772,30308,United States,USD,0,Plug Out at Vehicle,ID1395935210,30004,CRM-nan,TRX-7721901105402383891
Georgia Tech,3/27/2014 10:08,EDT,3/27/2014 13:08,EDT,3/27/2014 10:08,7.187,3.019,0.902,Level 2,2,J1772,30308,United States,USD,2.54,Plug Out at Vehicle,ID108,30075,CRM-89,TRX-4727979406819917792
Georgia Tech,3/26/2014 17:28,EDT,3/26/2014 17:32,EDT,3/26/2014 14:32,0.153,0.064,0.019,Level 2,2,J1772,30308,United States,USD,0.03,Customer,ID107,30307,CRM-7499,TRX-6099962577911747525
Georgia Tech,3/26/2014 7:42,EDT,3/26/2014 15:38,EDT,3/26/2014 12:38,20.088,8.437,2.521,Level 2,1,J1772,30308,United States,USD,6.73,Plug Out at Vehicle,ID96,30622,CRM-217113,TRX-2979169043799854659
Georgia Tech,3/26/2014 14:18,EDT,3/26/2014 14:46,EDT,3/26/2014 11:46,2.567,1.078,0.322,Level 2,2,J1772,30308,United States,USD,0.39,Plug Out at Vehicle,ID1395857897,30030,CRM-225333,TRX-1041194794833524078
Georgia Tech,3/26/2014 9:36,EDT,3/26/2014 13:31,EDT,3/26/2014 10:34,9.889,4.153,1.241,Level 2,2,J1772,30308,United States,USD,3.33,CPS Server,ID1395840982,30097,CRM-223923,TRX-2551525748840307671
Georgia Tech,3/26/2014 7:50,EDT,3/26/2014 11:01,EDT,3/26/2014 8:02,10.372,4.356,1.302,Level 2,1,J1772,30308,United States,USD,2.69,Plug Out at Vehicle,ID106,30022,CRM-181217,TRX-4346623761142446922
Georgia Tech,3/26/2014 9:31,EDT,3/26/2014 9:31,EDT,3/26/2014 6:33,0,0,0,Level 2,2,J1772,30308,United States,USD,0,Timeout,ID1395840658,30097,CRM-223923,TRX-6082477697606978357
Georgia Tech,3/25/2014 17:37,EDT,3/25/2014 21:08,EDT,3/25/2014 18:08,12.379,5.199,1.554,Level 2,2,J1772,30308,United States,USD,2.96,Plug Out at Vehicle,ID105,30360,CRM-0169,TRX-1605248664075840458
Georgia Tech,3/25/2014 16:13,EDT,3/25/2014 19:27,EDT,3/25/2014 16:28,8.309,3.49,1.043,Level 2,2,J1772,30308,United States,USD,2.73,Plug Out at Vehicle,ID95,30341,CRM-2121,TRX-3073852257230004176
Georgia Tech,3/25/2014 9:41,EDT,3/25/2014 15:16,EDT,3/25/2014 12:16,9.938,4.174,1.247,Level 2,1,J1772,30308,United States,USD,4.73,Plug Out at Vehicle,ID104,30022,CRM-181217,TRX-5282811311076450924
Georgia Tech,3/24/2014 7:25,EDT,3/24/2014 11:40,EDT,3/24/2014 9:42,18.549,7.791,2.328,Level 2,1,J1772,30308,United States,USD,3.6,Plug Out at Vehicle,ID94,30622,CRM-217113,TRX-8522799364382162914
Georgia Tech,3/24/2014 7:12,EDT,3/24/2014 8:43,EDT,3/24/2014 5:44,6.466,2.716,0.812,Level 2,1,J1772,30308,United States,USD,1.28,Customer,ID103,30075,CRM-89,TRX-3090735261139865416
Georgia Tech,3/23/2014 10:47,EDT,3/23/2014 12:49,EDT,3/23/2014 9:50,7.132,2.995,0.895,Level 2,1,J1772,30308,United States,USD,1.71,Plug Out at Vehicle,ID102,30075,CRM-89,TRX-5937746400983710659
Georgia Tech,3/20/2014 18:31,EDT,3/20/2014 20:03,EDT,3/20/2014 17:04,8.656,3.636,1.086,Level 2,2,J1772,30308,United States,USD,1.29,Plug Out at Vehicle,ID101,30360,CRM-0169,TRX-994030315016097036
Georgia Tech,3/20/2014 9:53,EDT,3/20/2014 14:42,EDT,3/20/2014 11:54,12.634,5.306,1.586,Level 2,2,J1772,30308,United States,USD,4.09,Plug Out at Vehicle,ID1395323573,30024,CRM-213561,TRX-6919325368962034325
Georgia Tech,3/20/2014 9:09,EDT,3/20/2014 13:18,EDT,3/20/2014 10:18,8.548,3.59,1.073,Level 2,1,J1772,30308,United States,USD,3.51,Plug Out at Vehicle,ID92,30022,CRM-181217,TRX-8758338490574989645
Georgia Tech,3/20/2014 9:16,EDT,3/20/2014 13:15,EDT,3/20/2014 10:16,11.808,4.959,1.482,Level 2,2,J1772,30308,United States,USD,3.37,Plug Out at Vehicle,ID93,30040,CRM-839,TRX-5465378418069845371
Georgia Tech,3/20/2014 7:17,EDT,3/20/2014 9:14,EDT,3/20/2014 6:26,5.408,2.271,0.679,Level 2,2,J1772,30308,United States,USD,1.64,Plug Out at Vehicle,ID100,30076,CRM-26429,TRX-562023987785505244
Georgia Tech,3/19/2014 7:19,EDT,3/19/2014 8:58,EDT,3/19/2014 6:00,6.55,2.751,0.822,Level 2,1,J1772,30308,United States,USD,1.39,Plug Out at Vehicle,ID99,30075,CRM-89,TRX-2872827727947969419
Georgia Tech,3/17/2014 13:06,EDT,3/17/2014 17:21,EDT,3/17/2014 14:22,11.926,5.009,1.497,Level 2,2,J1772,30308,United States,USD,3.59,Plug Out at Vehicle,ID98,30542,CRM-178553,TRX-206387166726363411
Georgia Tech,3/17/2014 14:50,EDT,3/17/2014 17:08,EDT,3/17/2014 14:08,12.483,5.243,1.567,Level 2,1,J1772,30308,United States,USD,1.95,Plug Out at Vehicle,ID1395082201,30338,CRM-7159,TRX-977127540225732737
Georgia Tech,3/14/2014 13:46,EDT,3/14/2014 16:31,EDT,3/14/2014 13:32,6.162,2.588,0.773,Level 2,2,J1772,30308,United States,USD,2.32,Customer,ID97,30308,CRM-9813,TRX-1255637910496090219
Georgia Tech,3/13/2014 17:40,EDT,3/13/2014 21:08,EDT,3/13/2014 18:08,15.598,6.551,1.958,Level 2,1,J1772,30308,United States,USD,2.95,Plug Out at Vehicle,ID96,30360,CRM-0169,TRX-1745230992643641681
Georgia Tech,3/13/2014 12:23,EDT,3/13/2014 15:30,EDT,3/13/2014 12:30,9.368,3.934,1.176,Level 2,1,J1772,30308,United States,USD,2.64,CPS Server,ID1394727798,30215,CRM-2729,TRX-346657302208228534
Georgia Tech,3/13/2014 12:20,EDT,3/13/2014 12:20,EDT,3/13/2014 9:23,0,0,0,Level 2,1,J1772,30308,United States,USD,0,Timeout,ID1394727649,30215,CRM-2729,TRX-5599131349828690334
Georgia Tech,3/13/2014 12:08,EDT,3/13/2014 12:08,EDT,3/13/2014 9:10,0,0,0,Level 2,1,J1772,30308,United States,USD,0,Timeout,ID1394713903,30215,CRM-2729,TRX-8434676796869499258
Georgia Tech,3/13/2014 12:08,EDT,3/13/2014 12:08,EDT,3/13/2014 9:10,0,0,0,Level 2,2,J1772,30308,United States,USD,0,Timeout,ID1394713818,30215,CRM-2729,TRX-8434676796869499258
Georgia Tech,3/13/2014 12:05,EDT,3/13/2014 12:05,EDT,3/13/2014 9:07,0,0,0,Level 2,2,J1772,30308,United States,USD,0,Timeout,ID1394713638,30215,CRM-2729,TRX-3959118977653135122
Georgia Tech,3/13/2014 12:04,EDT,3/13/2014 12:04,EDT,3/13/2014 9:06,0,0,0,Level 2,1,J1772,30308,United States,USD,0,Timeout,ID1394717733,30215,CRM-2729,TRX-6564283145276196817
Georgia Tech,3/13/2014 12:02,EDT,3/13/2014 12:02,EDT,3/13/2014 9:04,0,0,0,Level 2,2,J1772,30308,United States,USD,0,Timeout,ID1394722870,30215,CRM-2729,TRX-1094156523667149736
Georgia Tech,3/13/2014 12:00,EDT,3/13/2014 12:00,EDT,3/13/2014 9:02,0,0,0,Level 2,1,J1772,30308,United States,USD,0,Timeout,ID1394714272,30215,CRM-2729,TRX-7832601040793202534
Georgia Tech,3/12/2014 16:45,EDT,3/12/2014 18:09,EDT,3/12/2014 15:10,6.279,2.637,0.788,Level 2,1,J1772,30308,United States,USD,1.18,Plug Out at Vehicle,ID95,30075,CRM-89,TRX-650952732007455621
Georgia Tech,3/12/2014 10:07,EDT,3/12/2014 13:26,EDT,3/12/2014 10:28,10.61,4.456,1.332,Level 2,2,J1772,30308,United States,USD,2.83,CPS Server,ID1394633238,30004,CRM-221361,TRX-7055718190763435065
Georgia Tech,3/12/2014 7:33,EDT,3/12/2014 12:12,EDT,3/12/2014 9:12,17.374,7.297,2.18,Level 2,1,J1772,30308,United States,USD,3.94,Plug Out at Vehicle,ID91,30622,CRM-217113,TRX-8832593447143704025
Georgia Tech,3/12/2014 8:40,EDT,3/12/2014 11:45,EDT,3/12/2014 8:46,7.831,3.289,0.983,Level 2,1,J1772,30308,United States,USD,2.62,Plug Out at Vehicle,ID1394627995,30215,CRM-2729,TRX-4518639636638232812
Georgia Tech,3/12/2014 8:49,EDT,3/12/2014 10:47,EDT,3/12/2014 7:48,3.406,1.431,0.427,Level 2,2,J1772,30308,United States,USD,1.65,Customer,ID94,30308,CRM-9813,TRX-7099532384094976576
Georgia Tech,3/11/2014 17:37,EDT,3/11/2014 21:07,EDT,3/11/2014 18:08,9.614,4.038,1.207,Level 2,1,J1772,30308,United States,USD,2.96,Customer,ID93,30360,CRM-0169,TRX-5891599063455578991
Georgia Tech,3/11/2014 7:09,EDT,3/11/2014 12:54,EDT,3/11/2014 9:54,18.2,7.644,2.284,Level 2,1,J1772,30308,United States,USD,4.87,Plug Out at Vehicle,ID89,30622,CRM-217113,TRX-1587355456077792510
Georgia Tech,3/11/2014 8:53,EDT,3/11/2014 12:24,EDT,3/11/2014 9:24,11.292,4.742,1.417,Level 2,2,J1772,30308,United States,USD,2.97,Plug Out at Vehicle,ID90,30019,CRM-171813,TRX-2585284486461232854
Georgia Tech,3/11/2014 10:10,EDT,3/11/2014 12:02,EDT,3/11/2014 9:02,6.39,2.684,0.802,Level 2,2,J1772,30308,United States,USD,1.57,Plug Out at Vehicle,ID92,30075,CRM-89,TRX-4666059716704704046
Georgia Tech,3/11/2014 8:30,EDT,3/11/2014 10:54,EDT,3/11/2014 8:04,8.039,3.376,1.009,Level 2,1,J1772,30308,United States,USD,2.03,Plug Out at Vehicle,ID1394540994,30215,CRM-2729,TRX-1089440328358232408
Georgia Tech,3/10/2014 7:14,EDT,3/10/2014 12:04,EDT,3/10/2014 9:06,17.771,7.464,2.23,Level 2,1,J1772,30308,United States,USD,4.11,Plug Out at Vehicle,ID88,30622,CRM-217113,TRX-6995223400412200955
Georgia Tech,3/10/2014 10:15,EDT,3/10/2014 11:53,EDT,3/10/2014 8:54,6.169,2.591,0.774,Level 2,2,J1772,30308,United States,USD,1.37,Plug Out at Vehicle,ID91,30075,CRM-89,TRX-5783443267565077531
Georgia Tech,3/10/2014 8:24,EDT,3/10/2014 11:08,EDT,3/10/2014 8:08,7.984,3.353,1.002,Level 2,1,J1772,30308,United States,USD,2.32,Plug Out at Vehicle,ID1394454235,30215,CRM-2729,TRX-7692528606221978970
Georgia Tech,3/9/2014 10:39,EDT,3/9/2014 12:05,EDT,3/9/2014 9:06,6.384,2.681,0.801,Level 2,1,J1772,30308,United States,USD,1.21,Plug Out at Vehicle,ID89,30075,CRM-89,TRX-3682839722450243820
Georgia Tech,3/8/2014 13:47,EST,3/8/2014 16:15,EST,3/8/2014 13:24,8.683,3.647,1.09,Level 2,2,J1772,30308,United States,USD,2.05,Plug Out at Vehicle,ID88,30318,CRM-215741,TRX-6370879701672890263
Georgia Tech,3/8/2014 11:51,EST,3/8/2014 13:56,EST,3/8/2014 10:56,3.487,1.464,0.438,Level 2,1,J1772,30308,United States,USD,1.75,Plug Out at Vehicle,ID87,30082,CRM-7597,TRX-4420334980974440884
Georgia Tech,3/7/2014 15:49,EST,3/7/2014 18:26,EST,3/7/2014 15:26,14.511,6.095,1.821,Level 2,2,J1772,30308,United States,USD,2.21,Plug Out at Vehicle,ID86,30318,CRM-215741,TRX-7347715823179807280
Georgia Tech,3/7/2014 7:25,EST,3/7/2014 9:17,EST,3/7/2014 6:18,7.222,3.033,0.906,Level 2,1,J1772,30308,United States,USD,1.57,Plug Out at Vehicle,ID85,30075,CRM-89,TRX-1278957656869678699
Georgia Tech,3/6/2014 17:36,EST,3/6/2014 20:57,EST,3/6/2014 17:58,12.759,5.359,1.601,Level 2,1,J1772,30308,United States,USD,2.82,Plug Out at Vehicle,ID87,30360,CRM-0169,TRX-4504139458796097027
Georgia Tech,3/6/2014 17:17,EST,3/6/2014 20:57,EST,3/6/2014 17:58,5.606,2.355,0.704,Level 2,2,J1772,30308,United States,USD,3.11,Plug Out at Vehicle,ID84,30082,CRM-7597,TRX-7411198086693017463
Georgia Tech,3/6/2014 10:53,EST,3/6/2014 17:09,EST,3/6/2014 14:08,10.831,4.549,1.359,Level 2,2,J1772,30308,United States,USD,5.3,Plug Out at Vehicle,ID83,30022,CRM-181217,TRX-6210021428804893765
Georgia Tech,3/6/2014 12:28,EST,3/6/2014 16:41,EST,3/6/2014 13:42,17.05,7.161,2.14,Level 2,1,J1772,30308,United States,USD,3.57,Plug Out at Vehicle,ID1394126901,30622,CRM-217113,TRX-1979765235266948973
Georgia Tech,3/6/2014 10:18,EST,3/6/2014 12:27,EST,3/6/2014 9:28,7.97,3.347,1,Level 2,1,J1772,30308,United States,USD,1.81,Plug Out at Vehicle,ID82,30075,CRM-89,TRX-9216121949334991490
Georgia Tech,3/5/2014 19:39,EST,3/5/2014 21:32,EST,3/5/2014 18:32,8.426,3.539,1.057,Level 2,1,J1772,30308,United States,USD,1.58,Plug Out at Vehicle,ID81,30004,CRM-nan,TRX-3442711832129093645
Georgia Tech,3/5/2014 18:06,EST,3/5/2014 19:36,EST,3/5/2014 16:36,4.151,1.743,0.521,Level 2,1,J1772,30308,United States,USD,1.26,Customer,ID85,30328,CRM-148945,TRX-2036492717194836219
Georgia Tech,3/5/2014 16:21,EST,3/5/2014 19:07,EST,3/5/2014 16:08,12.861,5.402,1.614,Level 2,2,J1772,30308,United States,USD,2.34,Plug Out at Vehicle,ID84,30306,CRM-1541,TRX-2465497110491925968
Georgia Tech,3/5/2014 14:21,EST,3/5/2014 18:23,EST,3/5/2014 15:22,17.016,7.147,2.136,Level 2,2,J1772,30308,United States,USD,3.38,Plug Out at Vehicle,ID80,30318,CRM-215741,TRX-4235394775128564870
Georgia Tech,3/5/2014 12:08,EST,3/5/2014 16:26,EST,3/5/2014 13:26,18.137,7.617,2.276,Level 2,1,J1772,30308,United States,USD,3.64,Plug Out at Vehicle,ID83,30622,CRM-217113,TRX-6005122241414617294
Georgia Tech,3/5/2014 8:06,EST,3/5/2014 13:27,EST,3/5/2014 10:28,12.224,5.134,1.534,Level 2,1,J1772,30308,United States,USD,4.53,Plug Out at Vehicle,ID79,30022,CRM-181217,TRX-1535504197982974744
Georgia Tech,3/5/2014 7:15,EST,3/5/2014 10:09,EST,3/5/2014 7:10,3.71,1.558,0.466,Level 2,2,J1772,30308,United States,USD,2.45,Customer,ID78,30308,CRM-9813,TRX-1573931238139730476
Georgia Tech,3/4/2014 17:24,EST,3/4/2014 21:02,EST,3/4/2014 18:02,11.037,4.635,1.385,Level 2,1,J1772,30308,United States,USD,3.08,Plug Out at Vehicle,ID82,30360,CRM-0169,TRX-7965810055755391181
Georgia Tech,3/4/2014 17:42,EST,3/4/2014 20:54,EST,3/4/2014 17:54,8.657,3.636,1.086,Level 2,2,J1772,30308,United States,USD,2.71,Customer,ID77,30328,CRM-148945,TRX-2154028701305391913
Georgia Tech,3/4/2014 14:19,EST,3/4/2014 18:23,EST,3/4/2014 15:24,11.49,4.826,1.442,Level 2,1,J1772,30308,United States,USD,3.45,Plug Out at Vehicle,ID75,30075,CRM-89,TRX-430034196341351531
Georgia Tech,3/4/2014 15:26,EST,3/4/2014 18:03,EST,3/4/2014 15:02,12.599,5.292,1.581,Level 2,2,J1772,30308,United States,USD,2.18,Customer,ID81,30318,CRM-215741,TRX-670551585424307988
Georgia Tech,3/4/2014 17:40,EST,3/4/2014 17:40,EST,3/4/2014 14:40,0,0,0,Level 2,2,J1772,30308,United States,USD,0,Customer,ID76,30328,CRM-148945,TRX-2138665360842037067
Georgia Tech,3/4/2014 9:10,EST,3/4/2014 12:06,EST,3/4/2014 9:06,4.967,2.086,0.623,Level 2,2,J1772,30308,United States,USD,2.47,Customer,ID74,30308,CRM-9813,TRX-8883746739211007312
Georgia Tech,3/4/2014 7:02,EST,3/4/2014 11:57,EST,3/4/2014 8:58,18.65,7.833,2.341,Level 2,1,J1772,30308,United States,USD,4.16,Plug Out at Vehicle,ID80,30622,CRM-217113,TRX-1821376642082399263
Georgia Tech,3/3/2014 17:09,EST,3/3/2014 20:05,EST,3/3/2014 17:06,7.945,3.337,0.997,Level 2,1,J1772,30308,United States,USD,2.47,Customer,ID79,30328,CRM-148945,TRX-7278102550402193074
Georgia Tech,3/3/2014 14:20,EST,3/3/2014 18:14,EST,3/3/2014 15:14,19.564,8.217,2.455,Level 2,2,J1772,30308,United States,USD,3.3,Customer,ID73,30318,CRM-215741,TRX-3007056738639864157
Georgia Tech,3/3/2014 11:40,EST,3/3/2014 12:34,EST,3/3/2014 9:34,4.983,2.093,0.625,Level 2,1,J1772,30308,United States,USD,0.76,Plug Out at Vehicle,ID72,30075,CRM-89,TRX-6276731631145717799
Georgia Tech,3/3/2014 7:21,EST,3/3/2014 11:51,EST,3/3/2014 8:52,18.409,7.732,2.31,Level 2,1,J1772,30308,United States,USD,3.81,Plug Out at Vehicle,ID78,30622,CRM-217113,TRX-5425219715321899029
Georgia Tech,3/2/2014 14:18,EST,3/2/2014 14:34,EST,3/2/2014 11:34,0.656,0.275,0.082,Level 2,1,J1772,30308,United States,USD,0.2,Customer,ID71,30328,CRM-148945,TRX-7332525279800151104
Georgia Tech,3/2/2014 8:30,EST,3/2/2014 10:30,EST,3/2/2014 10:24,10.701,4.494,1.343,Level 2,1,J1772,30308,United States,USD,1.71,CPS Server,ID1393767010,30096,CRM-6351,TRX-497174445842546591
Georgia Tech,3/2/2014 10:46,EST,3/2/2014 11:40,EST,3/2/2014 9:30,4.901,2.059,0.615,Level 2,1,J1772,30308,United States,USD,0.75,Plug Out at Vehicle,ID77,30075,CRM-89,TRX-30245920840988501
Georgia Tech,3/1/2014 8:26,EST,3/1/2014 10:16,EST,3/1/2014 13:20,9.56,4.015,1.2,Level 2,1,J1772,30308,United States,USD,1.55,CPS Server,ID1393680385,30096,CRM-6351,TRX-7754763533572669373
Georgia Tech,3/1/2014 8:53,EST,3/1/2014 13:43,EST,3/1/2014 10:44,12.453,5.23,1.563,Level 2,1,J1772,30308,United States,USD,4.09,Plug Out at Vehicle,ID76,30075,CRM-89,TRX-3440842423152864817
Georgia Tech,3/1/2014 10:19,EST,3/1/2014 13:34,EST,3/1/2014 10:34,14.271,5.994,1.791,Level 2,2,J1772,30308,United States,USD,2.75,Plug Out at Vehicle,ID70,30082,CRM-7597,TRX-6970927149152056704
Georgia Tech,2/28/2014 12:27,EST,2/28/2014 18:01,EST,2/28/2014 15:02,20.537,8.626,2.577,Level 2,1,J1772,30308,United States,USD,4.72,Plug Out at Vehicle,ID75,30622,CRM-217113,TRX-3987585289970254290
Georgia Tech,2/28/2014 14:28,EST,2/28/2014 17:25,EST,2/28/2014 14:26,16.341,6.863,2.051,Level 2,1,J1772,30308,United States,USD,2.49,Plug Out at Vehicle,ID1393615720,30004,CRM-nan,TRX-4824917247589606610
Georgia Tech,2/27/2014 10:57,EST,2/27/2014 18:29,EST,2/27/2014 15:30,17.794,7.474,2.233,Level 2,1,J1772,30308,United States,USD,6.37,Plug Out at Vehicle,ID1393516671,30113,CRM-218223,TRX-7332431395707977021
Georgia Tech,2/27/2014 13:20,EST,2/27/2014 17:38,EST,2/27/2014 14:40,20.519,8.618,2.575,Level 2,1,J1772,30308,United States,USD,3.65,Plug Out at Vehicle,ID74,30622,CRM-217113,TRX-4759681899896030633
Georgia Tech,2/27/2014 10:02,EST,2/27/2014 12:14,EST,2/27/2014 9:14,4.74,1.991,0.595,Level 2,1,J1772,30308,United States,USD,1.85,Customer,ID73,30308,CRM-9813,TRX-1452797304596705123
Georgia Tech,2/27/2014 10:16,EST,2/27/2014 10:45,EST,2/27/2014 7:46,1.622,0.681,0.204,Level 2,1,J1772,30308,United States,USD,0.4,Customer,ID69,30345,CRM-183185,TRX-3159187102018042076
Georgia Tech,2/27/2014 8:06,EST,2/27/2014 9:55,EST,2/27/2014 6:56,9.758,4.098,1.225,Level 2,2,J1772,30308,United States,USD,1.54,Plug Out at Vehicle,ID68,30075,CRM-89,TRX-7365126907852623198
Georgia Tech,2/26/2014 11:31,EST,2/27/2014 0:18,EST,2/26/2014 21:18,20.935,8.793,2.627,Level 2,1,J1772,30308,United States,USD,10.85,Plug Out at Vehicle,ID67,30622,CRM-217113,TRX-7817486853080367379
Georgia Tech,2/26/2014 11:52,EST,2/26/2014 15:22,EST,2/26/2014 12:22,3.594,1.509,0.451,Level 2,2,J1772,30308,United States,USD,2.97,Plug Out at Vehicle,ID72,30312,CRM-03,TRX-482474443375979900
Georgia Tech,2/26/2014 11:28,EST,2/26/2014 15:22,EST,2/26/2014 12:22,4.038,1.696,0.507,Level 2,1,J1772,30308,United States,USD,3.29,Plug Out at Vehicle,ID71,30189,CRM-183833,TRX-4911417455921413443
Georgia Tech,2/26/2014 11:27,EST,2/26/2014 11:28,EST,2/26/2014 8:30,0.018,0.008,0.002,Level 2,1,J1772,30308,United States,USD,0,Plug Out at Vehicle,ID70,30189,CRM-183833,TRX-2585423537665684719
Georgia Tech,2/25/2014 7:24,EST,2/25/2014 12:20,EST,2/25/2014 9:20,19.165,8.049,2.405,Level 2,1,J1772,30308,United States,USD,4.18,Plug Out at Vehicle,ID69,30622,CRM-217113,TRX-342109170772888054
Georgia Tech,2/25/2014 10:19,EST,2/25/2014 12:10,EST,2/25/2014 9:10,6.551,2.751,0.822,Level 2,1,J1772,30308,United States,USD,1.56,Customer,ID66,30345,CRM-183185,TRX-4591127849954636375
Georgia Tech,2/25/2014 9:59,EST,2/25/2014 10:03,EST,2/25/2014 7:04,0.195,0.082,0.025,Level 2,1,J1772,30308,United States,USD,0.05,Customer,ID65,30345,CRM-183185,TRX-69446574511268946
Georgia Tech,2/24/2014 10:12,EST,2/24/2014 14:56,EST,2/24/2014 12:06,21.976,9.23,2.758,Level 2,2,J1772,30308,United States,USD,4,Plug Out at Vehicle,ID1393254719,30318,CRM-215741,TRX-4226364632556587053
Georgia Tech,2/24/2014 8:21,EST,2/24/2014 12:41,EST,2/24/2014 9:42,18.814,7.902,2.361,Level 2,1,J1772,30308,United States,USD,3.67,Plug Out at Vehicle,ID68,30622,CRM-217113,TRX-3169428438236358338
Georgia Tech,2/24/2014 9:53,EST,2/24/2014 10:59,EST,2/24/2014 8:00,4.045,1.699,0.508,Level 2,1,J1772,30308,United States,USD,0.92,Plug Out at Vehicle,ID64,30075,CRM-89,TRX-3829397950939759989
Georgia Tech,2/22/2014 11:48,EST,2/22/2014 14:18,EST,2/22/2014 11:18,9.536,4.005,1.197,Level 2,1,J1772,30308,United States,USD,2.11,Plug Out at Vehicle,ID63,30004,CRM-nan,TRX-5004903896918361141
Georgia Tech,2/22/2014 11:22,EST,2/22/2014 12:28,EST,2/22/2014 9:28,5.989,2.515,0.752,Level 2,1,J1772,30308,United States,USD,0.93,Customer,ID67,30075,CRM-89,TRX-535740771190362227
